name,description,latitude,longitude,state,image_url,type
Fort Massapeag Archeological Site,"Fort Massapeag Archeological Site is a historic archaeological site at Sunset Park in Massapequa, New York. It is believed to be the site of a New Netherland trading post built in the mid-17th century to facilitate trade with local Native Americans, and possibly serve as a wampum factory. It was first excavated in the 1930s by a team including Ralph Solecki. It was declared a National Historic Landmark in 1993.",40.65305556,-73.46111111,New York,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Fort_Massapeag_Vicinity-1.jpg/330px-Fort_Massapeag_Vicinity-1.jpg,Manmade
Fort Montgomery (Hudson River),"Fort Montgomery was a fortification built on the west bank of the Hudson River in Highlands, New York by the Continental Army during the American Revolution. Erected in 1776, Fort Montgomery was one of the first major investments by the Americans in strategic construction projects.",41.32388889,-73.98694444,New York,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Cannons_at_Fort_Montgomery_site%2C_NY.jpg/330px-Cannons_at_Fort_Montgomery_site%2C_NY.jpg,Manmade
Fort Orange (New Netherland),"Fort Orange was the first permanent Dutch settlement in New Netherland; the present-day city and state capital Albany, New York developed near this site. It was built in 1624 as a replacement for Fort Nassau, which had been built on nearby Castle Island and served as a trading post until 1617 or 1618, when it was abandoned due to frequent flooding. Both forts were named in honor of the Dutch House of Orange-Nassau. Due to a dispute between the Director-General of New Netherland and the patroonship of Rensselaerswyck regarding jurisdiction over the fort and the surrounding community, the fort and community became an independent municipality, paving the way for the future city of Albany. After the English reconquered the region they soon abandoned Fort Orange in favor of a new fort: Fort Frederick, constructed in 1676.",42.64485,-73.75029167,New York,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Fort_Orange_in_c1630_Rensselaerswyck_Map_Detail_%28now_Albany_NY%29.png/330px-Fort_Orange_in_c1630_Rensselaerswyck_Map_Detail_%28now_Albany_NY%29.png,Manmade
Fort Saint-Frédéric,"Fort Saint-Frédéric was a French fort built on Lake Champlain to secure the region against British colonization and control the lake. It was located in modern New York State across the lake from modern Vermont at the town of Crown Point, New York. The fort, whose construction began in 1734, was never attacked, and was destroyed in 1759 before the advance of a large British army under General Jeffery Amherst.",44.02916667,-73.43111111,New York,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Fort_Saint-Fr%C3%A9d%C3%A9ric_1.jpg/330px-Fort_Saint-Fr%C3%A9d%C3%A9ric_1.jpg,Manmade
Fort Stanwix,"Fort Stanwix was a colonial fort whose construction commenced on August 26, 1758, under the direction of British General John Stanwix, at the location of present-day Rome, New York, but was not completed until about 1762. The bastion fort was built to guard a portage known as the Oneida Carry during the French and Indian War. Fort Stanwix National Monument, a reconstructed structure built by the National Park Service, now occupies the site.",43.21055556,-75.45527778,New York,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Fost_areal_image007.jpg/330px-Fost_areal_image007.jpg,Manmade
Fort Ticonderoga,"Fort Ticonderoga, formerly Fort Carillon, is a large 18th-century star fort built by the French at a narrows near the south end of Lake Champlain in northern New York. It was constructed between October 1755 and 1757 by French-Canadian military engineer Michel Chartier de Lotbinière, Marquis de Lotbinière during the action in the ""North American theater"" of the Seven Years' War, known as the French and Indian War in America. The fort was of strategic importance during the 18th-century colonial conflicts between Great Britain and France, and again played an important role during the American Revolutionary War.",43.84166667,-73.3875,New York,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Fort_Ticonderoga%2C_Ticonderoga%2C_NY.jpg/330px-Fort_Ticonderoga%2C_Ticonderoga%2C_NY.jpg,Manmade
General Electric Research Laboratory,"General Electric Research Laboratory was the first industrial research facility in the United States. Established in 1900, the lab was home to the early technological breakthroughs of General Electric and created a research and development environment that set the standard for industrial innovation for years to come. It developed into GE Global Research that now covers an array of technological research, ranging from healthcare to transportation systems, at multiple locations throughout the world. Its campus in Schenectady, New York was designated a National Historic Landmark in 1975.",42.81077222,-73.951575,New York,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/GE_Schenectady.JPG/330px-GE_Schenectady.JPG,Manmade
Geneseo Historic District,"The Geneseo Historic District, previously known as the Main Street Historic District, is a historic district encompassing much of the village center of Geneseo, New York. Geneseo has a remarkably well-preserved 19th-century streetscape, with Victorian architecture embodying a picturesque style advocated by architect Andrew Jackson Downing. The district was listed on the National Register of Historic Places in 1977; an enlarged district was designated a National Historic Landmark in 1991.",42.796237,-77.816771,New York,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Bear_Fountain_in_Geneseo.jpg/330px-Bear_Fountain_in_Geneseo.jpg,Manmade
Lyndhurst (mansion),"Lyndhurst, also known as the Jay Gould estate, is a Gothic Revival country house that sits in its own 67-acre (27 ha) park beside the Hudson River in Tarrytown, New York, about a half mile south of the Tappan Zee Bridge on US 9. The house was designated a National Historic Landmark in 1966.",41.05397222,-73.86727778,New York,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Lyndhurst_%28mansion%29.jpg/330px-Lyndhurst_%28mansion%29.jpg,Manmade
Grant Cottage State Historic Site,"Grant Cottage State Historic Site is an Adirondack mountain cottage on the slope of Mount McGregor in the town of Moreau, New York. Ulysses S. Grant, the 18th President of the United States, died of throat cancer at the cottage on July 23, 1885. The house was maintained as a shrine to U.S. Grant following his death by the Mount McGregor Memorial Association and a series of live-in caretakers. The building became a New York State Historic Site in 1957 and was added to the National Register of Historic Places in 1971. The Historic Site was designated a National Historic Landmark by the National Park Service in 2021.",43.20096111,-73.74576667,New York,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/GrantsCottage.jpeg/330px-GrantsCottage.jpeg,Manmade
W. & L. E. Gurley Building,"The W. & L. E. Gurley Building is a historic industrial building in Troy, New York, United States. Built in 1862, it is a classical revival structure that housed the W. & L. E. Gurley Company, a maker of precision measuring instruments. The Gurley Company was one of the first companies in the nation to make precision instruments. The building was designated a National Historic Landmark in recognition of this in 1983.",42.73236667,-73.68831389,New York,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Gurley_Building_Wade.jpg/330px-Gurley_Building_Wade.jpg,Manmade
James Hall Office,"The James Hall Office, formerly a part of the Sunshine School, is a historic building located in Lincoln Park in the city of Albany, New York, United States. It is a small brick Italianate building now annexed to a more modern school building. In 1976 it was designated a National Historic Landmark for its association with James Hall (1811–1898), a leading American geologist of the 19th century.",42.64583333,-73.76861111,New York,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/James_Hall_Office.jpg/330px-James_Hall_Office.jpg,Manmade
Harmony Mills,"Harmony Mills, in Cohoes, New York, United States, is an industrial district that is bordered by the Mohawk River and the tracks of the former Troy and Schenectady Railroad. It was listed as Harmony Mills Historic District on the National Register of Historic Places in 1978. A portion of the district encompassing the industrial buildings and some of the housing built for millworkers was declared a National Historic Landmark in 1999. The centerpiece building, Harmony Mill No. 3 was listed on the National Register of Historic Places in 1971.",42.78111111,-73.70416667,New York,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Harmony_Mills%2C_Cohoes%2C_NY.jpg/330px-Harmony_Mills%2C_Cohoes%2C_NY.jpg,Manmade
Arden (estate),"Arden is a historic estate outside Harriman, New York, the 450-acre remains of a much larger property originally assembled by railroad magnate Edward Henry Harriman. By the early 1900s, Harriman owned 40,000 acres in the area, half of it comprising the Arden Estate. The main house is at the top of a 1,300 ft (400 m) bluff in the Ramapo Mountains east of the village, reachable by Arden House Road from NY 17. Since 2011, it has been owned by the nonprofit Research Center on Natural Conservation, which operates Arden House as a conference center with 97 guest rooms.",41.29666667,-74.11916667,New York,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Arden_House_1.jpg/330px-Arden_House_1.jpg,Manmade
John Hartford House,"The John A. Hartford House, now known as Hartford Hall, is a historic house on the campus of Westchester Community College. It was built in 1930–32 by John A. Hartford (1872–1951), company president of the Great Atlantic and Pacific Tea Company (A&P). The house was designated a National Historic Landmark in 1977 for its association with Hartford, who oversaw the rise of A&P into the nation's first national chain grocer. The building now houses the office of the college president, among other uses.",41.06888889,-73.79027778,New York,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Hartford-hall.jpg/330px-Hartford-hall.jpg,Manmade
Jean Hasbrouck House,"The Jean Hasbrouck House is a historic house on Historic Huguenot Street in New Paltz, New York. Built in 1721, it is one of the best examples of colonial Dutch architecture in stone in the United States. The house is a National Historic Landmark and is part of the larger Huguenot Street Historic District, also a National Historic Landmark.",41.75086111,-74.08827778,New York,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Jean_Hasbrouck_House.jpg/330px-Jean_Hasbrouck_House.jpg,Manmade
Lemuel Haynes House,"The Lemuel Haynes House is a historic house on County Road 27 in the village of South Granville, New York. Built in 1793, it was the home of Lemuel Haynes (1753-1833), the first African-American clergyman ordained in North America, from 1822 to 1833. It was designated a National Historic Landmark in 1975. The house was purchased from Charles Halderman as a private residence in 2009 by Bo Young and William J. Foote and is not normally open to the public.",43.37107778,-73.28336944,New York,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Young-Foote_home.jpg/330px-Young-Foote_home.jpg,Manmade
